
-Prompt: ¿Cuándo adquiero la condición de alumno regular y por cuánto tiempo dura la matrícula antes de renovarla?

22.1 | 3.5 1174748 | 0	14726	 60
21.7 | 3.5 1174748 | 49	14726	 60
21.3 | 3.5 1174748 | 0	14726	 62
20.9 | 3.5 1174748 | 0	14726	 61
20.6 | 3.5 1174748 | 0	14726	 60
20.2 | 3.5 1174748 | 57	14726	 60
19.9 | 3.5 1174748 | 0	14726	 62
19.6 | 3.5 1174748 | 0	14726	 61
19.2 | 3.5 1174748 | 0	14726	 60
18.9 | 3.5 1174748 | 38	14726	 60
18.6 | 3.5 1174748 | 0	14726	 62
18.3 | 3.5 1174748 | 45	14726	 64
18.1 | 3.5 1174748 | 44	14726	 66
17.8 | 3.5 1174748 | 41	14726	 65
17.5 | 3.5 1174748 | 41	14726	 65
17.3 | 3.5 1174748 | 43	14726	 66
17.0 | 3.5 1174748 | 41	14726	 65
16.8 | 3.5 1174748 | 41	14726	 66
16.5 | 3.5 1174748 | 47	14726	 68
16.3 | 3.5 1174748 | 41	14726	 67
16.1 | 3.5 1174748 | 45	14726	 67

-Prompt: ¿Qué diferencia hay entre el sistema regular y los sistemas especiales de ingreso?

15.6 | 3.5 1174748 | 0	0	 65
15.4 | 3.5 1174748 | 0	1	 63
15.2 | 3.5 1174748 | 2	1	 63
15.0 | 3.5 1174748 | 0	1	 62
14.8 | 3.5 1174748 | 0	0	 62
14.6 | 3.5 1174748 | 0	0	 61
14.4 | 3.5 1174748 | 0	0	 61
14.3 | 3.5 1174748 | 0	0	 60
14.1 | 3.5 1174748 | 0	0	 60
13.9 | 3.5 1174748 | 98	8443	 61
13.8 | 3.5 1174748 | 18	14697	 61
13.6 | 3.2 1075164 | 27	14697	 61
13.4 | 3.2 1054940 | 30	14697	 60
13.3 | 2.9 952540 | 28	14697	 60
13.1 | 2.8 923612 | 0	14703	 60
13.0 | 2.8 923356 | 0	14703	 59
12.9 | 2.8 923356 | 0	14703	 59
12.7 | 2.8 923356 | 100	14703	 63
12.6 | 2.8 923356 | 0	14705	 61
12.5 | 2.8 922588 | 0	14705	 60
12.3 | 2.8 922588 | 0	14705	 59
12.2 | 2.8 922588 | 58	14705	 59
12.1 | 2.8 922588 | 0	14707	 61
12.0 | 2.8 922588 | 0	14707	 60
11.8 | 2.8 922588 | 0	14707	 59
11.7 | 2.8 922588 | 0	14707	 59
11.6 | 2.8 922588 | 67	14709	 61
11.5 | 2.8 922332 | 0	14709	 60
11.4 | 2.8 922332 | 0	14709	 59
11.3 | 2.8 922332 | 0	14709	 58
11.2 | 2.8 922332 | 100	14709	 62
11.1 | 2.8 922332 | 0	14711	 60
11.0 | 2.8 922332 | 0	14711	 60
10.9 | 2.8 922332 | 0	14711	 58
10.8 | 2.8 922332 | 92	14711	 62
10.7 | 2.8 922332 | 0	14713	 60
10.6 | 2.8 922076 | 0	14713	 60
10.5 | 2.8 922076 | 0	14713	 58
10.4 | 2.8 922076 | 54	14713	 58
10.3 | 2.8 922076 | 0	14713	 60
10.2 | 2.8 922076 | 0	14713	 60
10.1 | 2.8 922076 | 0	14713	 58
10.0 | 2.8 922076 | 0	14713	 58
9.9 | 2.8 922076 | 0	14713	 60
9.9 | 2.8 922076 | 0	14713	 60
9.8 | 2.8 921820 | 41	14729	 63
9.7 | 2.8 921308 | 41	14729	 63
9.6 | 2.8 921308 | 41	14729	 63
9.5 | 2.8 921052 | 41	14729	 63
9.5 | 2.8 921052 | 44	14729	 64
9.4 | 2.8 920028 | 38	14729	 64
9.3 | 2.8 920028 | 43	14729	 65
10.5 | 3.5 1155548 | 0	14729	 62
10.4 | 3.5 1155036 | 0	14729	 61
10.3 | 3.5 1155036 | 0	14729	 60
10.3 | 3.5 1155036 | 0	14729	 60
10.2 | 3.5 1155036 | 87	14729	 63
10.1 | 3.5 1155036 | 0	14729	 62
10.0 | 3.5 1155036 | 0	14729	 60
9.9 | 3.5 1155036 | 0	14729	 60
9.9 | 3.5 1155036 | 0	14729	 62
9.8 | 3.5 1155036 | 0	14729	 61
9.7 | 3.5 1155036 | 0	14729	 60
9.7 | 3.5 1155036 | 0	14729	 59
9.6 | 3.5 1155036 | 0	14729	 62
9.5 | 3.5 1155036 | 0	14729	 61
9.4 | 3.5 1155036 | 0	14729	 60
9.4 | 3.5 1155036 | 0	14729	 59
9.3 | 3.5 1155036 | 89	14729	 62
9.2 | 3.5 1155036 | 0	14729	 61
9.2 | 3.5 1155036 | 0	14729	 59
9.1 | 3.5 1155036 | 0	14729	 59
9.1 | 3.5 1155036 | 100	14729	 64
9.0 | 3.5 1155036 | 0	14729	 61
8.9 | 3.5 1155036 | 0	14729	 59
8.9 | 3.5 1155036 | 0	14729	 59
8.8 | 3.5 1155036 | 100	14729	 63
8.8 | 3.5 1155036 | 25	14731	 63
8.7 | 3.5 1155036 | 43	14731	 64
8.6 | 3.5 1155036 | 41	14731	 64
8.6 | 3.5 1155036 | 41	14731	 63
8.5 | 3.5 1155036 | 46	14731	 66
8.5 | 3.5 1155036 | 41	14731	 65
8.4 | 3.5 1155036 | 42	14731	 65
8.4 | 3.5 1155036 | 43	14731	 65
8.3 | 3.5 1155036 | 41	14731	 66
8.3 | 3.5 1155036 | 41	14731	 67
8.2 | 3.5 1155036 | 45	14731	 67
8.2 | 3.5 1155036 | 41	14731	 66
8.1 | 3.5 1155036 | 45	14731	 68
8.1 | 3.5 1155036 | 41	14731	 69
8.0 | 3.5 1155036 | 41	14731	 68

-Prompt: Si ingresé con estudios previos, ¿puedo homologar asignaturas y bajo qué condiciones generales?

7.9 | 3.5 1155036 | 0	0	 64
7.8 | 3.5 1155036 | 2	0	 63
7.8 | 3.5 1155036 | 0	0	 63
7.7 | 3.5 1155036 | 0	0	 62
7.7 | 3.5 1155036 | 0	0	 62
7.7 | 3.5 1155036 | 0	0	 61
7.6 | 3.5 1155036 | 0	0	 61
7.6 | 3.5 1155036 | 0	0	 60
7.5 | 3.5 1155036 | 0	0	 60
7.5 | 3.5 1155036 | 0	4347	 60
7.5 | 3.5 1155036 | 36	14697	 62
7.4 | 3.5 1154780 | 39	14697	 62
7.4 | 3.5 1154780 | 21	14703	 61
7.3 | 3.5 1153756 | 0	14703	 60
7.3 | 3.5 1153756 | 0	14703	 60
7.2 | 3.5 1153756 | 0	14703	 59
7.2 | 3.5 1153756 | 71	14705	 62
7.2 | 3.5 1153756 | 0	14705	 61
7.1 | 3.5 1153756 | 0	14705	 60
7.1 | 3.5 1153756 | 7	14705	 59
7.1 | 3.5 1153756 | 0	14707	 61
7.0 | 3.5 1153500 | 0	14707	 61
7.0 | 3.5 1153500 | 0	14707	 59
6.9 | 3.5 1153500 | 0	14707	 59
6.9 | 3.5 1153500 | 0	14709	 61
6.9 | 3.5 1153500 | 0	14709	 61
6.8 | 3.5 1153500 | 0	14709	 59
6.8 | 3.5 1153500 | 0	14709	 59
6.8 | 3.5 1153500 | 0	14711	 61
6.7 | 3.5 1153500 | 0	14711	 61
6.7 | 3.5 1153500 | 0	14711	 59
6.7 | 3.5 1153500 | 6	14711	 59
6.6 | 3.5 1153500 | 0	14713	 61
6.6 | 3.5 1152732 | 0	14713	 60
6.6 | 3.5 1152732 | 0	14713	 59
6.5 | 3.5 1152732 | 0	14713	 59
6.5 | 3.5 1152732 | 0	14713	 61
6.5 | 3.5 1152732 | 0	14713	 60
6.4 | 3.5 1152732 | 0	14713	 59
6.4 | 3.5 1152732 | 0	14713	 58
6.4 | 3.5 1152732 | 100	14713	 64
6.3 | 3.5 1152732 | 0	14713	 60
6.3 | 3.5 1152732 | 100	14713	 63
6.3 | 3.5 1152732 | 41	14729	 62
6.3 | 3.5 1151708 | 41	14729	 63
6.2 | 3.5 1151708 | 45	14729	 63
6.2 | 3.5 1151708 | 41	14729	 64
6.2 | 3.5 1151708 | 41	14729	 65
6.1 | 3.5 1151708 | 46	14729	 66
6.1 | 3.5 1151196 | 41	14729	 65
6.4 | 3.5 1152988 | 0	14729	 63
6.3 | 3.5 1152476 | 0	14729	 62
6.3 | 3.5 1152476 | 0	14729	 61
6.3 | 3.5 1152476 | 0	14729	 60
6.2 | 3.5 1152476 | 0	14729	 63
6.2 | 3.5 1152476 | 0	14729	 62
6.2 | 3.5 1152476 | 0	14729	 61
6.2 | 3.5 1152476 | 14	14729	 61
6.1 | 3.5 1152476 | 0	14729	 62
6.1 | 3.5 1152476 | 0	14729	 62
6.1 | 3.5 1152476 | 0	14729	 60
6.1 | 3.5 1152476 | 0	14729	 60
6.0 | 3.5 1152476 | 100	14729	 65
6.0 | 3.5 1152476 | 0	14729	 62
6.0 | 3.5 1152476 | 0	14729	 60
6.0 | 3.5 1152476 | 0	14729	 60
5.9 | 3.5 1152476 | 100	14729	 65
5.9 | 3.5 1152476 | 0	14729	 61
5.9 | 3.5 1152476 | 0	14729	 60
5.9 | 3.5 1152476 | 0	14729	 59
5.8 | 3.5 1152476 | 100	14729	 64
5.8 | 3.5 1152476 | 0	14729	 61
5.8 | 3.5 1150940 | 0	14729	 60
5.8 | 3.5 1150940 | 0	14729	 59
5.7 | 3.5 1150940 | 100	14729	 61
5.7 | 3.5 1150940 | 0	14729	 61
5.7 | 3.5 1150940 | 45	14729	 64
5.7 | 3.5 1150940 | 41	14729	 64
5.6 | 3.5 1150940 | 41	14729	 64
5.6 | 3.5 1150940 | 45	14729	 65
5.6 | 3.5 1150940 | 41	14729	 65
5.6 | 3.5 1150940 | 46	14729	 66
5.5 | 3.5 1150940 | 41	14729	 66
5.5 | 3.5 1150940 | 45	14729	 66
5.5 | 3.5 1150940 | 41	14729	 67
5.5 | 3.5 1150940 | 44	14729	 68
5.5 | 3.5 1150940 | 41	14729	 67
5.4 | 3.5 1150940 | 44	14729	 69

-Prompt: ¿Cuál es la diferencia entre ‘programa’ y ‘carrera’ y cómo se organizan los estudios?

5.4 | 3.5 1150940 | 0	0	 64
5.4 | 3.5 1150940 | 2	0	 63
5.3 | 3.5 1150940 | 0	0	 63
5.3 | 3.5 1150940 | 0	0	 62
5.3 | 3.5 1150940 | 0	-2	 62
5.3 | 3.5 1150940 | 0	-2	 61
5.3 | 3.5 1150940 | 0	-2	 61
5.2 | 3.5 1150940 | 0	-2	 60
5.2 | 3.5 1150940 | 0	-2	 60
5.2 | 3.5 1150940 | 13	7417	 61
5.2 | 3.5 1150940 | 38	14695	 62
5.2 | 3.5 1150940 | 39	14695	 62
5.1 | 3.5 1150940 | 2	14701	 61
5.1 | 3.5 1150940 | 0	14701	 60
5.1 | 3.5 1150940 | 0	14701	 60
5.1 | 3.5 1150940 | 100	14701	 61
5.1 | 3.5 1150940 | 0	14703	 61
5.0 | 3.5 1150940 | 0	14703	 61
5.0 | 3.5 1150940 | 0	14703	 59
5.0 | 3.5 1150940 | 100	14703	 63
5.0 | 3.5 1150940 | 0	14705	 61
5.0 | 3.5 1150940 | 0	14705	 61
5.0 | 3.5 1150940 | 0	14705	 59
4.9 | 3.5 1150940 | 100	14705	 62
4.9 | 3.5 1150940 | 0	14707	 61
4.9 | 3.5 1150940 | 0	14707	 61
4.9 | 3.5 1150940 | 0	14707	 59
4.9 | 3.5 1150940 | 44	14707	 59
4.9 | 3.5 1150940 | 0	14709	 61
4.8 | 3.5 1150940 | 0	14709	 61
4.8 | 3.5 1150940 | 0	14709	 59
4.8 | 3.5 1150940 | 0	14709	 58
4.8 | 3.5 1150940 | 100	14709	 63
4.8 | 3.5 1150940 | 0	14711	 60
4.8 | 3.5 1150940 | 0	14711	 59
4.7 | 3.5 1150940 | 0	14711	 58
4.7 | 3.5 1150940 | 22	14711	 59
4.7 | 3.5 1150940 | 0	14711	 60
4.7 | 3.5 1150940 | 0	14711	 60
4.7 | 3.5 1150940 | 0	14711	 58
4.7 | 3.5 1150940 | 0	14711	 58
4.6 | 3.5 1150940 | 0	14711	 60
4.6 | 3.5 1150940 | 0	14711	 60
4.6 | 3.5 1150940 | 35	14711	 59
4.6 | 3.5 1150940 | 41	14727	 62
4.6 | 3.5 1150940 | 45	14727	 62
4.6 | 3.5 1150940 | 41	14727	 63
4.5 | 3.5 1150940 | 41	14727	 63
4.5 | 3.5 1150940 | 45	14727	 65
4.5 | 3.5 1150940 | 41	14727	 65
4.5 | 3.5 1150940 | 41	14727	 64
4.5 | 3.5 1150940 | 41	14727	 64
4.7 | 3.5 1151196 | 46	14727	 65
4.7 | 3.5 1151452 | 0	14727	 63
4.6 | 3.5 1151452 | 0	14727	 62
4.6 | 3.5 1151452 | 0	14727	 61
4.6 | 3.5 1151452 | 100	14727	 63
4.6 | 3.5 1151452 | 0	14727	 63
4.6 | 3.5 1151452 | 0	14727	 63
4.6 | 3.5 1151452 | 0	14727	 61
4.6 | 3.5 1151452 | 100	14727	 61
4.5 | 3.5 1151452 | 0	14727	 63
4.5 | 3.5 1151452 | 0	14727	 62
4.5 | 3.5 1151452 | 0	14727	 61
4.5 | 3.5 1151452 | 0	14727	 60
4.5 | 3.5 1151452 | 0	14727	 63
4.5 | 3.5 1151452 | 0	14727	 62
4.5 | 3.5 1151452 | 0	14727	 60
4.4 | 3.5 1151452 | 0	14727	 60
4.4 | 3.5 1151452 | 69	14727	 63
4.4 | 3.5 1151452 | 0	14727	 62
4.4 | 3.5 1151452 | 0	14727	 60
4.4 | 3.5 1151452 | 0	14727	 60
4.4 | 3.5 1151452 | 100	14727	 65
4.4 | 3.5 1151452 | 0	14727	 61
4.3 | 3.5 1151452 | 0	14727	 60
4.3 | 3.5 1151452 | 0	14727	 59
4.3 | 3.5 1151452 | 100	14727	 63
4.3 | 3.5 1151452 | 0	14727	 61
4.3 | 3.5 1151452 | 42	14729	 64
4.3 | 3.5 1151452 | 41	14729	 64
4.3 | 3.5 1151452 | 46	14729	 65
4.3 | 3.5 1151452 | 41	14729	 65
4.2 | 3.5 1151452 | 42	14729	 65
4.2 | 3.5 1151452 | 41	14729	 65
4.2 | 3.5 1151452 | 46	14729	 67
4.2 | 3.5 1151452 | 41	14729	 66
4.2 | 3.5 1151452 | 44	14729	 68
4.2 | 3.5 1151452 | 41	14729	 67
4.2 | 3.5 1151452 | 47	14729	 68
4.2 | 3.5 1151452 | 41	14729	 69
4.1 | 3.5 1151452 | 41	14729	 68
4.1 | 3.5 1150172 | 41	14729	 69
4.1 | 3.5 1150172 | 42	14729	 68

-Prompt: ¿Se exige asistencia mínima a todas las asignaturas?

4.1 | 3.5 1150172 | 0	0	 64
4.1 | 3.5 1150172 | 0	0	 64
4.1 | 3.5 1150172 | 1	0	 63
4.1 | 3.5 1150172 | 0	0	 63
4.0 | 3.5 1150172 | 0	-2	 62
4.0 | 3.5 1150172 | 0	-2	 62
4.0 | 3.5 1150172 | 0	-2	 61
4.0 | 3.5 1150172 | 0	-2	 61
4.0 | 3.5 1150172 | 0	-2	 60
4.0 | 3.5 1150172 | 98	7929	 61
4.0 | 3.5 1150172 | 37	14695	 62
4.0 | 3.5 1150172 | 36	14695	 62
4.0 | 3.5 1150172 | 2	14701	 61
3.9 | 3.5 1150172 | 0	14701	 61
3.9 | 3.5 1150172 | 0	14701	 60
3.9 | 3.5 1150172 | 0	14701	 59
3.9 | 3.5 1150172 | 0	14703	 62
3.9 | 3.5 1150172 | 0	14703	 61
3.9 | 3.5 1150172 | 0	14703	 60
3.9 | 3.5 1150172 | 0	14703	 59
3.9 | 3.5 1150172 | 100	14703	 64
3.9 | 3.5 1150172 | 0	14705	 61
3.9 | 3.5 1150172 | 0	14705	 60
3.8 | 3.5 1150172 | 0	14705	 59
3.8 | 3.5 1150172 | 100	14705	 64
3.8 | 3.5 1150172 | 0	14707	 61
3.8 | 3.5 1150172 | 0	14707	 60
3.8 | 3.5 1150172 | 0	14707	 59
3.8 | 3.5 1150172 | 100	14707	 63
3.8 | 3.5 1150172 | 0	14709	 61
3.8 | 3.5 1150172 | 0	14709	 60
3.8 | 3.5 1150172 | 0	14709	 59
3.8 | 3.5 1150172 | 100	14709	 61
3.7 | 3.5 1150172 | 0	14711	 60
3.7 | 3.5 1150172 | 0	14711	 60
3.7 | 3.5 1150172 | 0	14711	 58
3.7 | 3.5 1150172 | 0	14711	 59
3.7 | 3.5 1150172 | 0	14711	 60
3.7 | 3.5 1150172 | 0	14711	 60
3.7 | 3.5 1150172 | 0	14711	 58
3.7 | 3.5 1150172 | 0	14711	 58
3.7 | 3.5 1150172 | 100	14711	 62
3.7 | 3.5 1150172 | 0	14711	 60
3.6 | 3.5 1150172 | 57	14727	 62
3.6 | 3.5 1150172 | 41	14727	 62
3.6 | 3.5 1150172 | 41	14727	 62
3.6 | 3.5 1150172 | 45	14727	 64
3.6 | 3.5 1150172 | 41	14727	 64
3.6 | 3.5 1150172 | 41	14727	 64
3.6 | 3.5 1150172 | 46	14727	 66
3.7 | 3.5 1150684 | 0	14727	 62
3.7 | 3.5 1150684 | 0	14727	 61
3.7 | 3.5 1150684 | 0	14727	 60
3.7 | 3.5 1150684 | 0	14727	 60
3.7 | 3.5 1150684 | 0	14727	 62
3.7 | 3.5 1150684 | 0	14727	 62
3.7 | 3.5 1150684 | 0	14727	 60
3.7 | 3.5 1150684 | 0	14727	 60
3.7 | 3.5 1150684 | 77	14727	 63
3.7 | 3.5 1150684 | 0	14727	 61
3.6 | 3.5 1150684 | 0	14727	 60
3.6 | 3.5 1150684 | 0	14727	 59
3.6 | 3.5 1150684 | 100	14727	 64
3.6 | 3.5 1150684 | 0	14727	 61
3.6 | 3.5 1150684 | 0	14727	 60
3.6 | 3.5 1150684 | 0	14727	 59
3.6 | 3.5 1150684 | 100	14727	 63
3.6 | 3.5 1150684 | 0	14727	 61
3.6 | 3.5 1150684 | 0	14727	 60
3.6 | 3.5 1150684 | 0	14727	 59
3.6 | 3.5 1150684 | 84	14727	 62
3.6 | 3.5 1150684 | 0	14727	 61
3.5 | 3.5 1150684 | 0	14727	 61
3.5 | 3.5 1150684 | 0	14727	 59
3.5 | 3.5 1150684 | 100	14727	 60
3.5 | 3.5 1150684 | 0	14727	 61
3.5 | 3.5 1150684 | 42	14727	 64
3.5 | 3.5 1150684 | 41	14727	 62
3.5 | 3.5 1150684 | 44	14727	 64
3.5 | 3.5 1150684 | 41	14727	 64
3.5 | 3.5 1150684 | 46	14727	 66
3.5 | 3.5 1150684 | 41	14727	 64
3.5 | 3.5 1150684 | 45	14727	 67
3.5 | 3.5 1150684 | 41	14727	 65
3.4 | 3.5 1150684 | 47	14727	 67
3.4 | 3.5 1150684 | 41	14727	 66

-Prompt: ¿Cuál es la escala de notas y con qué nota final se aprueba una asignatura?

3.4 | 3.5 1150684 | 0	0	 63
3.4 | 3.5 1150684 | 0	0	 63
3.4 | 3.5 1150684 | 1	0	 62
3.4 | 3.5 1150684 | 0	0	 62
3.4 | 3.5 1150684 | 0	-2	 61
3.4 | 3.5 1150684 | 0	-2	 60
3.4 | 3.5 1150684 | 0	-2	 60
3.4 | 3.5 1150684 | 0	-2	 60
3.4 | 3.5 1150684 | 0	-2	 59
3.3 | 3.5 1150684 | 44	7609	 60
3.3 | 3.5 1150684 | 39	14700	 61
3.3 | 3.5 1150684 | 39	14714	 61
3.3 | 3.5 1150684 | 4	14720	 61
3.3 | 3.5 1150684 | 0	14721	 60
3.3 | 3.5 1150684 | 0	14722	 60
3.3 | 3.5 1150684 | 100	14609	 59
3.3 | 3.5 1150684 | 0	14611	 61
3.3 | 3.5 1150684 | 0	14611	 61
3.3 | 3.5 1150684 | 0	14611	 59
3.3 | 3.5 1150684 | 100	14611	 62
3.3 | 3.5 1150684 | 0	14613	 61
3.3 | 3.5 1150684 | 0	14613	 61
3.3 | 3.5 1150684 | 0	14595	 59
3.2 | 3.5 1150684 | 90	14595	 60
3.2 | 3.5 1150684 | 0	14597	 61
3.2 | 3.5 1150684 | 0	14597	 61
3.2 | 3.5 1150684 | 0	14597	 59
3.2 | 3.5 1150684 | 0	14597	 59
3.2 | 3.5 1150684 | 0	14599	 61
3.2 | 3.5 1150684 | 0	14599	 60
3.2 | 3.5 1150684 | 0	14599	 59
3.2 | 3.5 1150684 | 0	14599	 58
3.2 | 3.5 1150684 | 100	14601	 62
3.2 | 3.5 1150684 | 0	14601	 60
3.2 | 3.5 1150684 | 0	14601	 59
3.2 | 3.5 1150684 | 0	14601	 58
3.2 | 3.5 1150684 | 0	14601	 61
3.1 | 3.5 1150684 | 0	14601	 60
3.1 | 3.5 1150684 | 0	14601	 59
3.1 | 3.5 1150684 | 0	14601	 59
3.1 | 3.5 1150684 | 0	14601	 60
3.1 | 3.5 1150684 | 0	14601	 60
3.1 | 3.5 1150684 | 83	14601	 63
3.1 | 3.5 1150684 | 41	14617	 62
3.1 | 3.5 1150684 | 45	14617	 64
3.1 | 3.5 1150684 | 41	14617	 64
3.1 | 3.5 1150684 | 42	14617	 64
3.1 | 3.5 1150684 | 44	14617	 66
3.1 | 3.5 1150684 | 41	14617	 65
3.1 | 3.5 1150684 | 45	14617	 65
3.2 | 3.5 1151196 | 0	14617	 63
3.2 | 3.5 1151196 | 0	14617	 62
3.2 | 3.5 1151196 | 0	14617	 61
3.1 | 3.5 1151196 | 100	14617	 65
3.1 | 3.5 1151196 | 0	14617	 63
3.1 | 3.5 1151196 | 0	14617	 63
3.1 | 3.5 1151196 | 0	14617	 61
3.1 | 3.5 1151196 | 11	14617	 61
3.1 | 3.5 1151196 | 0	14617	 63
3.1 | 3.5 1151196 | 0	14617	 62
3.1 | 3.5 1151196 | 0	14617	 61
3.1 | 3.5 1151196 | 0	14617	 60
3.1 | 3.5 1151196 | 100	14617	 65
3.1 | 3.5 1151196 | 0	14617	 62
3.1 | 3.5 1151196 | 0	14617	 61
3.1 | 3.5 1151196 | 0	14617	 60
3.1 | 3.5 1151196 | 100	14617	 64
3.1 | 3.5 1151196 | 0	14617	 62
3.1 | 3.5 1151196 | 0	14617	 62
3.0 | 3.5 1151196 | 0	14617	 60
3.0 | 3.5 1151196 | 100	14617	 65
3.0 | 3.5 1151196 | 0	14617	 62
3.0 | 3.5 1151196 | 0	14617	 60
3.0 | 3.5 1151196 | 0	14617	 60
3.0 | 3.5 1151196 | 100	14617	 65
3.0 | 3.5 1151196 | 0	14617	 61
3.0 | 3.5 1151196 | 42	14619	 64
3.0 | 3.5 1151196 | 41	14619	 65
3.0 | 3.5 1151196 | 41	14619	 64
3.0 | 3.5 1151196 | 41	14619	 66
3.0 | 3.5 1151196 | 47	14619	 65
3.0 | 3.5 1151196 | 41	14619	 65

-Prompt: Si falto a una evaluación, ¿qué nota obtengo y en qué plazo debo justificar la inasistencia para evitar el 1,0?

3.0 | 3.5 1151196 | 0	0	 63
3.0 | 3.5 1151196 | 0	0	 62
3.0 | 3.5 1151196 | 0	0	 61
2.9 | 3.5 1151196 | 0	0	 61
2.9 | 3.5 1151196 | 0	-1	 60
2.9 | 3.5 1151196 | 0	-1	 60
2.9 | 3.5 1151196 | 0	-1	 60
2.9 | 3.5 1151196 | 0	-1	 59
2.9 | 3.5 1151196 | 0	-1	 59
2.9 | 3.5 1151196 | 82	11770	 60
2.9 | 3.5 1151196 | 37	14960	 61
2.9 | 3.5 1151196 | 40	14960	 61
2.9 | 3.5 1151196 | 0	14966	 60
2.9 | 3.5 1151196 | 0	14966	 60
2.9 | 3.5 1151196 | 0	14966	 62
2.9 | 3.5 1151196 | 0	14968	 61
2.9 | 3.5 1151196 | 0	14968	 61
2.9 | 3.5 1151196 | 0	14968	 59
2.9 | 3.5 1151196 | 0	14970	 62
2.9 | 3.5 1151196 | 0	14970	 61
2.9 | 3.5 1151196 | 0	14970	 59
2.8 | 3.5 1151196 | 100	14970	 63
2.8 | 3.5 1151196 | 0	14972	 61
2.8 | 3.5 1151196 | 0	14972	 61
2.8 | 3.5 1151196 | 0	14972	 59
2.8 | 3.5 1151196 | 100	14972	 65
2.8 | 3.5 1151196 | 0	14974	 61
2.8 | 3.5 1151196 | 0	14974	 60
2.8 | 3.5 1151196 | 0	14974	 60
2.8 | 3.5 1151196 | 0	14976	 62
2.8 | 3.5 1151196 | 0	14976	 61
2.8 | 3.5 1151196 | 0	14976	 60
2.8 | 3.5 1151196 | 96	14976	 63
2.8 | 3.5 1151196 | 0	14976	 61
2.8 | 3.5 1151196 | 0	14976	 60
2.8 | 3.5 1151196 | 0	14976	 60
2.8 | 3.5 1151196 | 0	14976	 62
2.8 | 3.5 1151196 | 0	14976	 61
2.8 | 3.5 1151196 | 42	14992	 65
2.8 | 3.5 1151196 | 42	14992	 65
2.8 | 3.5 1151196 | 42	14992	 66
2.7 | 3.5 1151196 | 44	14992	 66
2.7 | 3.5 1151196 | 47	14992	 67
2.7 | 3.5 1151196 | 51	14992	 67
2.7 | 3.5 1151196 | 46	14992	 68
2.7 | 3.5 1151196 | 50	14992	 69
2.7 | 3.5 1151196 | 52	14992	 69
2.7 | 3.5 1151196 | 48	14992	 70
2.7 | 3.5 1151196 | 44	14992	 70
2.7 | 3.5 1151196 | 42	14992	 70
2.7 | 3.5 1151196 | 42	14992	 70
2.7 | 3.5 1151196 | 42	14992	 71
2.7 | 3.5 1151196 | 47	14992	 71
2.8 | 3.5 1153500 | 0	14992	 68
2.8 | 3.5 1153500 | 0	14992	 68
2.8 | 3.5 1153500 | 0	14992	 66
2.8 | 3.5 1153500 | 100	14992	 70
2.8 | 3.5 1153500 | 0	14992	 67
2.8 | 3.5 1153500 | 0	14992	 66
2.8 | 3.5 1153500 | 100	14992	 68
2.8 | 3.5 1153500 | 0	14992	 67
