
-Prompt: ¿Cuándo adquiero la condición de alumno regular y por cuánto tiempo dura la matrícula antes de renovarla?

17.7 | 3.7 1240484 | 31	14979	 56
17.4 | 3.7 1240484 | 37	14979	 55
17.1 | 3.7 1240484 | 34	14979	 55
16.9 | 3.7 1240484 | 35	14979	 55

-Prompt: Si ingresé con estudios previos, ¿puedo homologar asignaturas y bajo qué condiciones generales?

16.3 | 3.7 1240484 | 1	0	 54
16.1 | 3.7 1240484 | 0	0	 53
15.9 | 3.7 1240484 | 0	0	 53
15.7 | 3.7 1240484 | 0	0	 52
15.5 | 3.7 1240484 | 0	0	 52
15.3 | 3.7 1240484 | 0	0	 52
15.1 | 3.7 1240484 | 0	0	 52
14.9 | 3.7 1240484 | 0	0	 51
14.7 | 3.7 1240484 | 11	185	 52
14.5 | 3.7 1240484 | 36	14973	 53
14.4 | 3.7 1240484 | 37	14973	 54
14.2 | 3.7 1240484 | 34	14973	 53
14.0 | 3.7 1240484 | 46	14973	 55
13.9 | 3.7 1240484 | 0	14973	 54
13.7 | 3.7 1240484 | 0	14973	 54
13.6 | 3.7 1240484 | 0	14973	 55
13.4 | 3.7 1240484 | 0	14973	 54
13.2 | 3.7 1240484 | 34	14973	 55
13.1 | 3.7 1240484 | 0	14973	 55
13.0 | 3.7 1240484 | 50	14973	 55
12.8 | 3.7 1240484 | 0	14973	 55
12.7 | 3.7 1240484 | 0	14973	 54
12.5 | 3.7 1240484 | 0	14973	 55
12.4 | 3.7 1240484 | 0	14973	 55
12.3 | 3.7 1240484 | 0	14973	 54
12.2 | 3.7 1240484 | 0	14973	 55
12.0 | 3.7 1240484 | 26	14989	 57
11.9 | 3.7 1240484 | 28	14989	 57
12.4 | 3.8 1242020 | 0	14989	 55
12.3 | 3.8 1242020 | 0	14989	 56
12.1 | 3.8 1242020 | 96	14989	 57
12.0 | 3.8 1242020 | 0	14989	 56
11.9 | 3.8 1242020 | 0	14989	 57
11.8 | 3.8 1242020 | 0	14989	 58
11.7 | 3.8 1242020 | 0	14989	 57
11.6 | 3.8 1242020 | 0	14989	 56
11.5 | 3.8 1242020 | 0	14989	 57
11.4 | 3.8 1242020 | 0	14989	 56
11.3 | 3.8 1242020 | 60	14989	 57
11.2 | 3.8 1242020 | 0	14989	 57
11.1 | 3.8 1242020 | 27	14991	 59
11.0 | 3.8 1242020 | 27	14991	 59
10.9 | 3.8 1242020 | 30	14991	 58
10.8 | 3.8 1242020 | 32	14991	 57

-Prompt: ¿Cuál es la diferencia entre ‘programa’ y ‘carrera’ y cómo se organizan los estudios?

10.6 | 3.8 1242020 | 0	0	 56
10.5 | 3.8 1242020 | 2	0	 55
10.4 | 3.8 1242020 | 0	0	 55
10.3 | 3.8 1242020 | 0	0	 54
10.2 | 3.8 1242020 | 0	0	 54
10.1 | 3.8 1242020 | 0	0	 54
10.0 | 3.8 1242020 | 0	0	 53
10.0 | 3.8 1242020 | 0	0	 53
9.9 | 3.8 1242020 | 7	185	 54
9.8 | 3.8 1242020 | 33	14973	 55
9.7 | 3.8 1242020 | 38	14973	 55
9.7 | 3.8 1242020 | 40	14973	 55
9.6 | 3.8 1242020 | 14	14973	 58
9.5 | 3.8 1242020 | 0	14973	 55
9.4 | 3.8 1242020 | 0	14973	 56
9.4 | 3.8 1242020 | 0	14973	 56
9.3 | 3.8 1242020 | 0	14973	 56
9.2 | 3.8 1242020 | 0	14973	 57
9.2 | 3.8 1242020 | 0	14973	 56
9.1 | 3.8 1242020 | 0	14973	 57
9.0 | 3.8 1242020 | 0	14973	 57
9.0 | 3.8 1242020 | 60	14973	 56
8.9 | 3.8 1242020 | 0	14973	 57
8.8 | 3.8 1242020 | 0	14973	 57
8.8 | 3.8 1242020 | 96	14973	 58
8.7 | 3.8 1242020 | 0	14973	 59
8.6 | 3.8 1242020 | 28	14989	 59
8.6 | 3.8 1242020 | 32	14989	 58
8.9 | 3.8 1242788 | 0	14989	 56
8.8 | 3.8 1242788 | 0	14989	 57
8.8 | 3.8 1242788 | 0	14989	 58
8.7 | 3.8 1242788 | 38	14989	 60
8.6 | 3.8 1242788 | 0	14989	 58
8.6 | 3.8 1242788 | 85	14989	 59
8.5 | 3.8 1242788 | 0	14989	 58
8.5 | 3.8 1242788 | 98	14989	 59
8.4 | 3.8 1242788 | 0	14989	 58
8.4 | 3.8 1242788 | 0	14989	 57
8.3 | 3.8 1242788 | 0	14989	 58
8.3 | 3.8 1242788 | 41	14991	 60
8.2 | 3.8 1242788 | 28	14991	 60
8.2 | 3.8 1242788 | 33	14991	 59
8.1 | 3.8 1242788 | 35	14991	 58
8.1 | 3.8 1242788 | 34	14991	 58
8.0 | 3.8 1242788 | 38	14991	 58
8.0 | 3.8 1242788 | 36	14991	 58

-Prompt: ¿Se exige asistencia mínima a todas las asignaturas?

7.8 | 3.8 1242788 | 0	0	 56
7.8 | 3.8 1242788 | 2	0	 56
7.7 | 3.8 1242788 | 0	0	 56
7.7 | 3.8 1242788 | 0	0	 55
7.6 | 3.8 1242788 | 0	-1	 55
7.6 | 3.8 1242788 | 0	-1	 55
7.6 | 3.8 1242788 | 0	-1	 54
7.5 | 3.8 1242788 | 0	-1	 54
7.5 | 3.8 1242788 | 7	184	 54
7.4 | 3.8 1242788 | 42	14972	 56
7.4 | 3.8 1242788 | 43	14972	 56
7.3 | 3.8 1242788 | 42	14972	 56
7.3 | 3.8 1242788 | 93	14972	 58
7.3 | 3.8 1242788 | 0	14972	 58
7.2 | 3.8 1242788 | 0	14972	 57
7.2 | 3.8 1242788 | 0	14972	 57
7.1 | 3.8 1242788 | 0	14972	 57
7.1 | 3.8 1242788 | 0	14972	 58
7.1 | 3.8 1242788 | 0	14972	 57
7.0 | 3.8 1242788 | 0	14972	 58
7.0 | 3.8 1242788 | 0	14972	 58
6.9 | 3.8 1242788 | 90	14972	 59
6.9 | 3.8 1242788 | 0	14972	 58
6.9 | 3.8 1242788 | 0	14972	 57
6.8 | 3.8 1242788 | 92	14972	 58
6.8 | 3.8 1242788 | 27	14988	 59
7.0 | 3.8 1243300 | 9	14988	 58
7.0 | 3.8 1243300 | 0	14988	 58
7.0 | 3.8 1243300 | 0	14988	 58
6.9 | 3.8 1243300 | 0	14988	 58
6.9 | 3.8 1243300 | 80	14988	 59
6.8 | 3.8 1243300 | 0	14988	 59
6.8 | 3.8 1243300 | 0	14988	 59
6.8 | 3.8 1243300 | 0	14988	 59
6.7 | 3.8 1243300 | 69	14988	 59
6.7 | 3.8 1243300 | 0	14988	 59
6.7 | 3.8 1243300 | 0	14988	 58
6.6 | 3.8 1243300 | 0	14988	 59
6.6 | 3.8 1243300 | 35	14988	 61
6.6 | 3.8 1243300 | 27	14988	 61
6.5 | 3.8 1243300 | 33	14988	 60
6.5 | 3.8 1243300 | 32	14988	 59
6.5 | 3.8 1243300 | 37	14988	 59
6.4 | 3.8 1243300 | 37	14988	 59

-Prompt: ¿Cuál es la escala de notas y con qué nota final se aprueba una asignatura?

6.4 | 3.8 1243300 | 0	0	 57
6.3 | 3.8 1243300 | 0	0	 57
6.3 | 3.8 1243300 | 1	0	 57
6.3 | 3.8 1243300 | 0	0	 56
6.3 | 3.8 1243300 | 0	0	 56
6.2 | 3.8 1243300 | 0	0	 56
6.2 | 3.8 1243300 | 0	0	 55
6.2 | 3.8 1243300 | 0	0	 55
6.1 | 3.8 1243300 | 11	4665	 56
6.1 | 3.8 1243300 | 38	14973	 57
6.1 | 3.8 1243300 | 39	14973	 57
6.1 | 3.8 1243300 | 22	14973	 57
6.0 | 3.8 1243300 | 56	14973	 58
6.0 | 3.8 1243300 | 10	14973	 60
6.0 | 3.8 1243300 | 0	14973	 58
5.9 | 3.8 1243300 | 0	14973	 58
5.9 | 3.8 1243300 | 0	14973	 58
5.9 | 3.8 1243300 | 0	14973	 58
5.9 | 3.8 1243300 | 0	14973	 58
5.8 | 3.8 1243300 | 0	14973	 58
5.8 | 3.8 1243300 | 0	14973	 58
5.8 | 3.8 1243300 | 100	14973	 59
5.8 | 3.8 1243300 | 0	14973	 58
5.7 | 3.8 1243300 | 0	14973	 57
5.7 | 3.8 1243300 | 0	14973	 58
5.7 | 3.8 1243300 | 52	14973	 61
5.7 | 3.8 1243300 | 29	14989	 59
5.9 | 3.8 1243812 | 0	14989	 58
5.8 | 3.8 1243812 | 91	14989	 59
5.8 | 3.8 1243812 | 0	14989	 59
5.8 | 3.8 1243812 | 0	14989	 59
5.8 | 3.8 1243812 | 17	14989	 62
5.7 | 3.8 1243812 | 0	14989	 59
5.7 | 3.8 1243812 | 40	14989	 60
5.7 | 3.8 1243812 | 0	14989	 59
5.7 | 3.8 1243812 | 100	14989	 59
5.6 | 3.8 1243812 | 0	14989	 59
5.6 | 3.8 1243812 | 0	14989	 58
5.6 | 3.8 1243812 | 0	14989	 59
5.6 | 3.8 1243812 | 0	14989	 59
5.6 | 3.8 1243812 | 75	14989	 60
5.5 | 3.8 1243812 | 27	14989	 61
5.5 | 3.8 1243812 | 28	14989	 60
5.5 | 3.8 1243812 | 32	14989	 60

-Prompt: Si falto a una evaluación, ¿qué nota obtengo y en qué plazo debo justificar la inasistencia para evitar el 1,0?

5.4 | 3.8 1243812 | 0	0	 58
5.4 | 3.8 1243812 | 0	0	 57
5.4 | 3.8 1243812 | 1	0	 57
5.4 | 3.8 1243812 | 0	0	 57
5.4 | 3.8 1243812 | 0	0	 56
5.3 | 3.8 1243812 | 0	0	 56
5.3 | 3.8 1243812 | 0	0	 56
5.3 | 3.8 1243812 | 0	0	 55
5.3 | 3.8 1243812 | 11	185	 56
5.3 | 3.8 1243812 | 33	14973	 57
5.2 | 3.8 1243812 | 38	14973	 58
5.2 | 3.8 1243812 | 37	14973	 57
5.2 | 3.8 1243812 | 53	14973	 60
5.2 | 3.8 1243812 | 0	14973	 58
5.2 | 3.8 1243812 | 0	14973	 58
5.1 | 3.8 1243812 | 0	14973	 58
5.1 | 3.8 1243812 | 0	14973	 58
5.1 | 3.8 1243812 | 0	14973	 59
5.1 | 3.8 1243812 | 0	14973	 58
5.1 | 3.8 1243812 | 0	14973	 58
5.0 | 3.8 1243812 | 0	14973	 58
5.0 | 3.8 1243812 | 100	14973	 57
5.0 | 3.8 1243812 | 0	14973	 59
5.0 | 3.8 1243812 | 0	14973	 58
5.0 | 3.8 1243812 | 97	14973	 60
5.0 | 3.8 1243812 | 0	14973	 59
4.9 | 3.8 1243812 | 24	14989	 60
4.9 | 3.8 1243812 | 28	14989	 61
5.2 | 3.8 1245860 | 0	14989	 58
5.2 | 3.8 1245860 | 100	14989	 60
5.1 | 3.8 1245860 | 0	14989	 59
5.1 | 3.8 1245860 | 0	14989	 59
5.1 | 3.8 1245860 | 1	14989	 60
5.1 | 3.8 1245860 | 0	14989	 60
5.1 | 3.8 1245860 | 0	14989	 60
5.1 | 3.8 1245860 | 0	14989	 60
5.0 | 3.8 1245860 | 0	14989	 60
5.0 | 3.8 1245860 | 0	14989	 60
5.0 | 3.8 1245860 | 74	14989	 59
5.0 | 3.8 1245860 | 0	14989	 60
5.0 | 3.8 1245860 | 0	14989	 60
5.0 | 3.8 1245860 | 100	14989	 61
4.9 | 3.8 1245860 | 28	14989	 62
4.9 | 3.8 1245860 | 27	14989	 62
4.9 | 3.8 1245860 | 31	14989	 60
4.9 | 3.8 1245860 | 33	14989	 60

-Prompt: ¿Cuántas veces puedo repetir un examen final reprobado y qué ocurre si no asisto al examen?

4.8 | 3.8 1245860 | 0	0	 58
4.8 | 3.8 1245860 | 0	0	 58
4.8 | 3.8 1245860 | 2	0	 57
4.8 | 3.8 1245860 | 0	0	 57
4.8 | 3.8 1245860 | 0	0	 57
4.8 | 3.8 1245860 | 0	0	 56
4.8 | 3.8 1245860 | 0	0	 56
4.7 | 3.8 1245860 | 0	0	 56
4.7 | 3.8 1245860 | 11	185	 56
4.7 | 3.8 1245860 | 38	14973	 58
4.7 | 3.8 1245860 | 36	14973	 58
4.7 | 3.8 1245860 | 29	14973	 57
4.7 | 3.8 1245860 | 56	14973	 60
4.6 | 3.8 1245860 | 0	14973	 58
4.6 | 3.8 1245860 | 0	14973	 58
4.6 | 3.8 1245860 | 0	14973	 59
4.6 | 3.8 1245860 | 0	14973	 59
4.6 | 3.8 1245860 | 0	14973	 59
4.6 | 3.8 1245860 | 0	14973	 59
4.6 | 3.8 1245860 | 0	14973	 59
4.5 | 3.8 1245860 | 0	14973	 59
4.5 | 3.8 1245860 | 72	14973	 58
4.5 | 3.8 1245860 | 0	14973	 59
4.5 | 3.8 1245860 | 0	14973	 58
4.5 | 3.8 1245860 | 96	14973	 59
4.5 | 3.8 1245860 | 0	14973	 59
4.5 | 3.8 1245860 | 16	14973	 58
4.4 | 3.8 1245860 | 28	14989	 60
4.4 | 3.8 1245860 | 28	14989	 60
4.6 | 3.8 1246884 | 0	14989	 58
4.6 | 3.8 1246884 | 1	14989	 60
4.6 | 3.8 1246884 | 74	14989	 61
4.6 | 3.8 1246884 | 0	14989	 60
4.6 | 3.8 1246884 | 0	14989	 60
4.5 | 3.8 1246884 | 43	14989	 62
4.5 | 3.8 1246884 | 0	14989	 60
4.5 | 3.8 1246884 | 0	14989	 60
4.5 | 3.8 1246884 | 0	14989	 60
4.5 | 3.8 1246884 | 0	14989	 60
4.5 | 3.8 1246884 | 85	14989	 60
4.5 | 3.8 1246884 | 0	14989	 60
4.4 | 3.8 1246884 | 0	14989	 59
4.4 | 3.8 1246884 | 0	14989	 60
4.4 | 3.8 1246884 | 28	14989	 62
4.4 | 3.8 1246884 | 27	14989	 62
4.4 | 3.8 1246884 | 35	14989	 60
4.4 | 3.8 1246884 | 35	14989	 60
4.4 | 3.8 1246884 | 35	14989	 60

-Prompt: En currículos rígidos y flexibles, ¿cómo opera la promoción y las previaturas para inscribir asignaturas superiores?

4.3 | 3.8 1246884 | 2	0	 59
4.3 | 3.8 1246884 | 0	0	 58
4.3 | 3.8 1246884 | 0	0	 58
4.3 | 3.8 1246884 | 0	0	 57
4.3 | 3.8 1246884 | 0	0	 57
4.3 | 3.8 1246884 | 0	0	 57
4.3 | 3.8 1246884 | 0	0	 56
4.3 | 3.8 1246884 | 0	0	 56
4.2 | 3.8 1246884 | 7	185	 56
4.2 | 3.8 1246884 | 38	14973	 58
4.2 | 3.8 1246884 | 41	14973	 58
4.2 | 3.8 1246884 | 38	14973	 58
4.2 | 3.8 1246884 | 0	14973	 60
4.2 | 3.8 1246884 | 0	14973	 58
4.2 | 3.8 1246884 | 0	14973	 59
4.2 | 3.8 1246884 | 47	14973	 60
4.1 | 3.8 1246884 | 0	14973	 59
4.1 | 3.8 1246884 | 12	14973	 59
4.1 | 3.8 1246884 | 0	14973	 59
4.1 | 3.8 1246884 | 94	14973	 60
4.1 | 3.8 1246884 | 0	14973	 59
4.1 | 3.8 1246884 | 0	14973	 58
4.1 | 3.8 1246884 | 0	14973	 59
4.1 | 3.8 1246884 | 0	14973	 59
4.1 | 3.8 1246884 | 100	14973	 60
4.0 | 3.8 1246884 | 0	14973	 59
4.0 | 3.8 1246884 | 24	14989	 61
4.0 | 3.8 1246884 | 28	14989	 62
4.2 | 3.8 1247908 | 2	14989	 60
4.1 | 3.8 1247908 | 0	14989	 59
4.1 | 3.8 1247908 | 0	14989	 60
4.1 | 3.8 1247908 | 0	14989	 60
4.1 | 3.8 1247908 | 69	14989	 62
4.1 | 3.8 1247908 | 0	14989	 60
4.1 | 3.8 1247908 | 0	14989	 61
4.1 | 3.8 1247908 | 0	14989	 61
4.1 | 3.8 1247908 | 75	14989	 61
4.1 | 3.8 1247908 | 0	14989	 61
4.0 | 3.8 1247908 | 0	14989	 59
4.0 | 3.8 1247908 | 0	14989	 60
4.0 | 3.8 1247908 | 0	14989	 60
4.0 | 3.8 1247908 | 26	14989	 62
4.0 | 3.8 1247908 | 27	14989	 63
4.0 | 3.8 1247908 | 29	14989	 61
4.0 | 3.8 1247908 | 36	14989	 60
4.0 | 3.8 1247908 | 35	14989	 60
4.0 | 3.8 1247908 | 37	14989	 60
4.0 | 3.8 1247908 | 37	14989	 60
3.9 | 3.8 1247908 | 38	14989	 60
3.9 | 3.8 1247908 | 38	14989	 59
3.9 | 3.8 1247908 | 37	14989	 60
3.9 | 3.8 1247908 | 36	14989	 59

-Prompt: ¿Cuántas veces puedo cursar una asignatura reprobada y qué ocurre si necesito más oportunidades?

3.9 | 3.8 1247908 | 0	0	 58
3.9 | 3.8 1247908 | 1	0	 58
3.9 | 3.8 1247908 | 0	0	 57
3.9 | 3.8 1247908 | 0	0	 57
3.9 | 3.8 1247908 | 0	-1	 57
3.8 | 3.8 1247908 | 0	-1	 56
3.8 | 3.8 1247908 | 0	-1	 56
3.8 | 3.8 1247908 | 0	-1	 56
3.8 | 3.8 1247908 | 4	184	 56
3.8 | 3.8 1247908 | 36	14972	 57
3.8 | 3.8 1247908 | 40	14972	 58
3.8 | 3.8 1247908 | 38	14972	 58
3.8 | 3.8 1247908 | 0	14972	 59
3.8 | 3.8 1247908 | 0	14972	 58
3.8 | 3.8 1247908 | 0	14972	 58
3.8 | 3.8 1247908 | 87	14972	 59
3.7 | 3.8 1247908 | 0	14972	 59
3.7 | 3.8 1247908 | 91	14972	 59
3.7 | 3.8 1247908 | 0	14972	 59
3.7 | 3.8 1247908 | 100	14972	 59
3.7 | 3.8 1247908 | 0	14972	 59
3.7 | 3.8 1247908 | 0	14972	 58
3.7 | 3.8 1247908 | 0	14972	 59
3.7 | 3.8 1247908 | 0	14972	 59
3.7 | 3.8 1247908 | 58	14972	 58
3.7 | 3.8 1247908 | 0	14972	 59
3.7 | 3.8 1247908 | 25	14988	 61
3.8 | 3.8 1248420 | 18	14988	 60
3.8 | 3.8 1248420 | 0	14988	 58
3.8 | 3.8 1248420 | 0	14988	 60
3.8 | 3.8 1248420 | 0	14988	 60
3.8 | 3.8 1248420 | 0	14988	 62
3.8 | 3.8 1248420 | 0	14988	 60
3.8 | 3.8 1248420 | 39	14988	 61
3.7 | 3.8 1248420 | 0	14988	 60
3.7 | 3.8 1248420 | 100	14988	 61
3.7 | 3.8 1248420 | 0	14988	 60
3.7 | 3.8 1248420 | 0	14988	 59
3.7 | 3.8 1248420 | 0	14988	 60
3.7 | 3.8 1248420 | 0	14988	 60
3.7 | 3.8 1248420 | 27	14988	 62
3.7 | 3.8 1248420 | 27	14988	 62
3.7 | 3.8 1248420 | 33	14988	 61
3.7 | 3.8 1248420 | 35	14988	 60
3.7 | 3.8 1248420 | 35	14988	 60
3.7 | 3.8 1248420 | 36	14988	 60
3.6 | 3.8 1248420 | 37	14988	 60

-Prompt: ¿Quién define el plazo máximo para terminar la carrera y qué pasa al sobrepasarlo?

3.6 | 3.8 1248420 | 0	0	 58
3.6 | 3.8 1248420 | 0	0	 58
3.6 | 3.8 1248420 | 1	0	 58
3.6 | 3.8 1248420 | 0	0	 57
3.6 | 3.8 1248420 | 0	-1	 57
3.6 | 3.8 1248420 | 0	-1	 56
3.6 | 3.8 1248420 | 0	-1	 56
3.6 | 3.8 1248420 | 0	-1	 56
3.6 | 3.8 1248420 | 0	184	 56
3.6 | 3.8 1248420 | 31	14972	 58
3.5 | 3.8 1248420 | 39	14972	 58
3.5 | 3.8 1248420 | 37	14972	 58
3.5 | 3.8 1248420 | 44	14972	 60
3.5 | 3.8 1248420 | 0	14972	 58
3.5 | 3.8 1248420 | 0	14972	 59
3.5 | 3.8 1248420 | 11	14972	 59
3.5 | 3.8 1248420 | 0	14972	 59
3.5 | 3.8 1248420 | 0	14972	 59
3.5 | 3.8 1248420 | 0	14972	 59
3.5 | 3.8 1248420 | 0	14972	 59
3.5 | 3.8 1248420 | 0	14972	 59
3.5 | 3.8 1248420 | 47	14972	 59
3.5 | 3.8 1248420 | 0	14972	 59
3.5 | 3.8 1248420 | 0	14972	 58
3.4 | 3.8 1248420 | 100	14972	 61
3.4 | 3.8 1248420 | 0	14972	 59
3.4 | 3.8 1248420 | 48	14988	 61
3.4 | 3.8 1248420 | 28	14988	 61
3.5 | 3.8 1248932 | 0	14988	 59
3.5 | 3.8 1248932 | 80	14988	 60
3.5 | 3.8 1248932 | 63	14988	 63
3.5 | 3.8 1248932 | 0	14988	 60
3.5 | 3.8 1248932 | 0	14988	 60
3.5 | 3.8 1248932 | 0	14988	 60
3.5 | 3.8 1248932 | 0	14988	 60
3.5 | 3.8 1248932 | 0	14988	 60
3.5 | 3.8 1248932 | 0	14988	 61
3.5 | 3.8 1248932 | 0	14988	 60
3.5 | 3.8 1248932 | 84	14988	 61
3.4 | 3.8 1248932 | 0	14988	 60
3.4 | 3.8 1248932 | 0	14988	 59
3.4 | 3.8 1248932 | 27	14988	 62
3.4 | 3.8 1248932 | 28	14988	 63
3.4 | 3.8 1248932 | 29	14988	 61

-Prompt: ¿Cuál es la diferencia entre renuncia, suspensión, postergación y reincorporación, y quién resuelve estas solicitudes?

3.4 | 3.8 1248932 | 0	0	 59
3.4 | 3.8 1248932 | 0	0	 59
3.4 | 3.8 1248932 | 0	0	 58
3.4 | 3.8 1248932 | 0	0	 58
3.4 | 3.8 1248932 | 0	-1	 57
3.4 | 3.8 1248932 | 0	-1	 57
3.4 | 3.8 1248932 | 0	-1	 57
3.4 | 3.8 1248932 | 0	-1	 57
3.3 | 3.8 1248932 | 11	184	 57
3.3 | 3.8 1248932 | 27	14972	 58
3.3 | 3.8 1248932 | 36	14972	 59
3.3 | 3.8 1248932 | 39	14972	 58
3.3 | 3.8 1248932 | 22	14972	 61
3.3 | 3.8 1248932 | 0	14972	 59
3.3 | 3.8 1248932 | 0	14972	 59
3.3 | 3.8 1248932 | 0	14972	 59
3.3 | 3.8 1248932 | 0	14972	 59
3.3 | 3.8 1248932 | 0	14972	 59
3.3 | 3.8 1248932 | 0	14972	 59
3.3 | 3.8 1248932 | 0	14972	 60
3.3 | 3.8 1248932 | 0	14972	 59
3.3 | 3.8 1248932 | 85	14972	 60
3.3 | 3.8 1248932 | 0	14972	 60
3.3 | 3.8 1248932 | 0	14972	 58
3.2 | 3.8 1248932 | 75	14972	 60
3.2 | 3.8 1248932 | 53	14972	 62
3.2 | 3.8 1248932 | 28	14988	 61
3.2 | 3.8 1249444 | 27	14988	 60
3.3 | 3.8 1250212 | 0	14988	 59
3.3 | 3.8 1250212 | 0	14988	 60
3.3 | 3.8 1250212 | 0	14988	 61
3.3 | 3.8 1250212 | 0	14988	 62
3.3 | 3.8 1250212 | 0	14988	 61
3.3 | 3.8 1250212 | 44	14988	 62
3.3 | 3.8 1250212 | 0	14988	 60
3.3 | 3.8 1250212 | 50	14988	 60
3.3 | 3.8 1250212 | 0	14988	 61
3.3 | 3.8 1250212 | 0	14988	 60
3.3 | 3.8 1250212 | 34	14990	 62
3.3 | 3.8 1250212 | 27	14990	 63
3.2 | 3.8 1250212 | 32	14990	 61
3.2 | 3.8 1250212 | 31	14990	 61
3.2 | 3.8 1250212 | 33	14990	 61
3.2 | 3.8 1250212 | 34	14990	 60
3.2 | 3.8 1250212 | 37	14990	 60
3.2 | 3.8 1250212 | 38	14990	 60
3.2 | 3.8 1250212 | 37	14990	 60

-Prompt: ¿Quién otorga los diplomas y certificados de grado o título y qué documentos integran el expediente para titularse?

3.2 | 3.8 1250212 | 1	0	 59
3.2 | 3.8 1250212 | 0	0	 58
3.2 | 3.8 1250212 | 0	0	 58
3.2 | 3.8 1250212 | 0	0	 57
3.2 | 3.8 1250212 | 0	-1	 57
3.2 | 3.8 1250212 | 0	-1	 57
3.2 | 3.8 1250212 | 0	-1	 56
3.2 | 3.8 1250212 | 0	-1	 56
3.2 | 3.8 1250212 | 11	3320	 57
3.1 | 3.8 1250212 | 37	14972	 58
3.1 | 3.8 1250212 | 36	14972	 58
3.1 | 3.8 1250212 | 27	14972	 57
3.1 | 3.8 1250212 | 70	14972	 59
